"name";"reviewNum";"searchKey";"givenKey";"address";"latitude";"longitude";"id"
"Little Bao";592;"school";"Chinese restaurant";"66 Staunton St, Central";22.282938;114.151563;782
"Bibo";119;"school";"French restaurant";"163 Hollywood Rd, Sheung Wan";22.284313;114.150062;783
"OKRA Hong Kong";90;"school";"Japanese restaurant";"110 Queen's Rd W, Sai Ying Pun";22.286188;114.146063;784
"孖寶冰室 MaBo Restaurant Cafe";8;"school";"Restaurant";"233 Des Voeux Rd W, Sai Ying Pun";22.288063;114.141687;785
"Chinese Banquet";156;"school";"Cantonese restaurant";"Sai Wan, Des Voeux Rd W, 308號香港華美達酒店地下";22.287313;114.139063;786
"Tak Lee Chiu Chow Restaurant";2;"school";"Asian restaurant";"G/F 299 Des Voeux Road W, Western District, Sai Wan";22.287812;114.139438;787
"Sportful Garden Restaurant";108;"school";"Cantonese restaurant";"Sai Wan, Queen's Rd W, 409號怡景花園地下";22.286563;114.138313;788
"Ming Fa Xiao Chu Dim Sum Restaurant";12;"school";"Chinese restaurant";"Sai Wan, 般咸道49號";22.284812;114.141313;789
"Sammy's Kitchen";211;"school";"Western restaurant";"204～206 Queen's Rd W, Sai Ying Pun";22.286813;114.144188;790
"怡心粥店 Yee Sum Congee Restaurant";0;"school";"Chinese restaurant";"482 Queen's Rd W, Sai Wan";22.285687;114.135687;791
"Siji Dim Sum Restaurant";10;"school";"Chinese restaurant";"Sai Wan, 西環西營盤高街34號地下";22.285188;114.142313;792
"Soo Viet";87;"school";"Vietnamese restaurant";"247 Des Voeux Rd W, Sai Ying Pun";22.288063;114.141313;793
"Yee King Restaurant";3;"school";"Chinese restaurant";"G/F, 554 Queen's Rd W,, Western District, Sai Wan";22.286312;114.134063;794
"Union Restaurant (EAT)";1;"school";"Restaurant";"4/F, Haking Wong Building, Pok Fu Lam Rd, Lung Fu Shan";22.283188;114.136312;795
"La Paloma - Sexy Tapas";208;"school";"Spanish restaurant";"189 Queen's Rd W, Sai Ying Pun";22.287313;114.144938;796
"Gough's on Gough";121;"school";"Restaurant";"15 Gough St, Central";22.284187;114.152688;797
"Mon Wah Tong Kitchen";8;"school";"Chinese restaurant";"Sai Wan, 西環皇后大道西326號地下";22.286813;114.141438;798
"Tulsi & Wine";85;"school";"Indian restaurant";"Shop 10 - 11, 63 Bonham Rd, Mid-level";22.284438;114.140813;800
"Yi Fu Restaurant";9;"school";"Chinese restaurant";"67 Third St, Sai Ying Pun";22.285687;114.142063;801
"Belon";80;"school";"French restaurant";"41 Elgin St, Central";22.281563;114.152313;802
"Tianjin Style Restaurant";78;"school";"Beijing restaurant";"Sai Wan, Des Voeux Rd W, 418號號 Pacific Plaza";22.286563;114.135687;803
"Luen Wah Cafe";155;"school";"Restaurant";"Sai Wan, 西環正街 28 號地下";22.287313;114.142187;804
"Rainbow Fast Food Restaurant";3;"school";"Hong Kong style fast food restaurant";"華洋樓地下, 福43～53號 Lyttelton Rd, Mid-level";22.283437;114.141813;805
"Tak Kee Chiu Chow Restaurant";2;"school";"Restaurant";"Belcher's St, Sai Wan";22.285562;114.132313;806
"San Yang Restaurant";174;"school";"Chinese restaurant";"Kaiser Centre, 18 Centre St, Sai Ying Pun";22.287563;114.142187;807
"Bombay Dreams";393;"school";"Indian restaurant";"Central, Wyndham St, 77號, Carfield Commercial Building, 4樓";22.281812;114.154688;808
"CHINO";113;"school";"Mexican restaurant";"1B New Praya Kennedy Town, Kennedy Town";22.284062;114.128937;809
"Ming Fung Cantonese Restaurant";20;"school";"Cantonese restaurant";"Second St, Sai Ying Pun 1 號, 1 Second St, Sai Ying Pun";22.286188;114.143563;810
"Se Wong Kau Snake Restaurant";7;"school";"Chinese restaurant";"Sai Wan, 西環皇后大道西455-485號龍暉花園21號舖地下";22.286437;114.134188;811
"Duo Wing Restaurant";0;"school";"Chinese restaurant";"G/F, 280 Queen's Road West,, Western District, Sai Wan";22.286938;114.142438;812
"Shun Pak Roasted Meat Restaurant";0;"school";"Chinese restaurant";"G/F, Sun Sing Bldg., 330A Queen's Rd West, Western District, Sai Wan";22.286938;114.141313;813
"龍寶酒家 Dragon Palace Restaurant";13;"school";"Chinese restaurant";"455 Queen's Rd W, Shek Tong Tsui";22.286437;114.134688;814
"Ying Kee Hotpot Seafood Restaurant";239;"school";"Hot pot restaurant";"19 Wilmer St, Western District";22.287938;114.144938;815
"Man Wah";72;"school";"Chinese restaurant";"5 Connaught Rd Central, Central";22.281938;114.159188;817
"Amber";141;"school";"15 Queen's Road Central, Central";"Located in: The Landmark, Mandarin Oriental";22.280563;114.157688;818
"Crystal Palace Restaurant";2;"school";"Restaurant";"Sai Wan, Western District 日富里7-13號地舖";22.285938;114.133938;819
"Brother Seafood Restaurant";60;"school";"Seafood restaurant";"Sai Wan, 西環皇后大道西210-218號A舖";22.286813;114.144062;820
"Ping Kee Thai Restaurant";20;"school";"Thai restaurant";"153-155 Third St, Sai Ying Pun";22.285938;114.139063;821
"8 1/2 Otto E Mezzo Bombana";187;"school";"Italian restaurant";"Shop 202, 18 Chater Rd, Central";22.281563;114.158813;822
"One Restaurant";3;"school";"Restaurant";"Sai Wan, 皇后大道西306號地下";22.286813;114.141938;823
"Mott32";715;"school";"Chinese restaurant";"Standard Chartered Bank Building, 4-4A Des Voeux Rd Central, Central";22.280437;114.159062;824
"Star Seafood Restaurant";450;"school";"Cantonese restaurant";"271 Des Voeux Rd W, Sai Ying Pun";22.288188;114.140688;825
"La Brata";67;"school";"Restaurant";"11 Old Bailey St, Central";22.281688;114.153438;826
"Pierre";70;"school";"French restaurant";"5 Connaught Rd Central, Central";22.281938;114.159313;827
"La Vache!";394;"school";"French steakhouse restaurant";"48 Peel St, Central";22.282438;114.152688;828
"Upper Modern Bistro";112;"school";"Restaurant";"6-14 Upper Station St, Sheung Wan";22.285188;114.148563;829
"San Sam Hing Restaurant";26;"school";"Chinese restaurant";"Sai Wan, 西環正街21號地下";22.287187;114.142438;830
"Shun Fat Restaurant";0;"school";"Chinese restaurant";"G/F, 216A Queen's Road West, Western District, Sai Wan";22.286938;114.143937;831
"Maxim's MX";96;"school";"Hong Kong style fast food restaurant";"G76-G78, G80-83 & G84-G88, Chong Yip Centre Block A, 402-404 Des Voeux Rd W, Sai Ying Pun";22.286563;114.136812;832
"DiVino Wine Bar & Restaurant";135;"school";"Italian restaurant";"73 Wyndham St, Central";22.281688;114.154812;833
"Clay Oven Indian Restaurant Hong Kong";83;"school";"Indian Curry Restaurant";"Kam Hing Building, 27-31 Catchick St, Kennedy Town";22.283563;114.128813;834
"Terrace Cafe";6;"school";"Buffet restaurant";"Sai Wan, 西環 皇后大道西239號華麗海景酒店3樓";22.286938;114.143563;835
"BRAZA Churrascaria";269;"school";"Brazilian restaurant";"3/F, Grand Progress Building, 15 Lan Kwai Fong, Central";22.280437;114.155438;836
"For Kee Restaurant";228;"school";"Cafe";"200 Hollywood Rd, Sheung Wan";22.285188;114.147813;837
"Uwe";21;"school";"Fine dining restaurant";"G/F, 252 Hollywood Road, Sheung Wan, Hong Kong, Sheung Wan";22.286063;114.146938;838
"Haoyun Lai Restaurant";17;"school";"Restaurant";"Sheung Wan, 上環干諾道西28號威勝商業大廈地下13-14號舖";22.287812;114.148938;839
"Le Souk";91;"school";"Moroccan restaurant";"4 Staunton St, Central";22.281563;114.153188;840
"The Den";78;"school";"Steak house";"8 Oaklands Path, Mid-level";22.283688;114.142563;841
"Bistecca Italian Steak House";226;"school";"Italian restaurant";"2/F, Grand Progress Building, Lan Kwai Fong, Central";22.280437;114.155438;842
"馬來亞餐廳 Malaya Restaurant";81;"school";"Singaporean restaurant";"Sai Wan, 半山般含道37-47號地下1D鋪";22.284812;114.141687;843
"Maison Libanaise";296;"school";"Lebanese restaurant";"10 Shelley St, Central";22.281812;114.153313;844
"Manakamana Nepali Restaurant";206;"school";"Nepalese restaurant";"165 Temple Street, Jordan, Jordan";22.306938;114.170188;845
"Ka Hing Restaurant";72;"school";"Restaurant";"Sai Wan, Western District 皇后大道西596號地鋪";22.286437;114.132938;846
"Man Mo Dim Sum";148;"school";"Dim Sum restaurant";"Wah Koon Building, 40 Upper Lascar Row, Sheung Wan";22.284812;114.149688;847
"Victoria Harbour Restaurant";228;"school";"Chinese restaurant";"Sai Wan, 西環卑路乍街8號西寶城2樓243號舖";22.285313;114.133063;848
"Gaddi's";44;"school";"French restaurant";"Tsim Sha Tsui, 尖沙咀彌敦道19-21號半島酒店1樓";22.295063;114.171813;849
"安半 香港 Yasuhan Japanese Restaurant";6;"school";"Restaurant";"Hollywood Centre, 77-91, 77-91 Queen's Rd W, Sheung Wan";22.286563;114.147062;850
"China Club";317;"school";"Chinese restaurant";"Central, Des Voeux Road2A號Bank of China";22.280313;114.160187;851
"La Cantoche";61;"school";"French restaurant";"G/F, 5 Wa Ln, Sheung Wan";22.285438;114.148563;852
"CAPO";123;"school";"Pizza restaurant";"Shop 4C-D, Tower 1, PL/F, China Hong Kong City, 33 Canton road, Tsim Sha Tsui";22.300188;114.167688;853
"Komune";51;"school";"Restaurant";"64 Wong Chuk Hang Rd, Aberdeen";22.249563;114.169063;854
"11 Westside";165;"school";"Mexican restaurant";"1/F The Hudson, 11 Davis St, Kennedy Town";22.281563;114.127188;855
"Gees Restaurant & Bar";10;"school";"Restaurant";"Hollywood Centre, Queen's, Queen's Rd W, Sheung Wan";22.286563;114.147188;856
"Bún Chả Vietnamese";113;"school";"Vietnamese restaurant";"King Ho Building, Shop 1, G/F, King Ho Building,, Aberdeen St, Sheung Wan";22.282687;114.151563;857
"The Lounge - JW Marriott Hotel Hong Kong";79;"school";"Restaurant";"Admiralty";22.277437;114.166063;858
"Islamic Centre Canteen";540;"school";"Halal restaurant";"5/F, Masjid Ammar And Osman Ramju Sadick Islamic Centre, 40 Oi Kwan Road, Wan Chai, Yat Sin St, Wan Chai";22.277437;114.178937;859
"Ho Ho Restaurant";328;"school";"Restaurant";"Luen Wai Apartment, 136-142 Belcher's St, Kennedy Town";22.282063;114.126938;860
"Les Fils à Maman";110;"school";"French restaurant";"75 Hollywood Rd, Central";22.283188;114.152813;861
"New Punjab Club";92;"school";"Punjabi restaurant";"World Wide Commercial Building, 34 Wyndham St, Central";22.279938;114.155188;862
"Nepal Restaurant";51;"school";"Nepalese restaurant";"14 Staunton St, Central";22.281812;114.152813;863
"Chan Kan Kee Chiu Chow Restaurant";13;"school";"Restaurant";"11 Queen's Rd W, Sheung Wan";22.286437;114.148563;864
"MOSTACCIOLI BROTHERS";96;"school";"Italian restaurant";"16 Elgin St, Central";22.282063;114.152437;865
"鼎點 Ding Dim 1968";511;"school";"Dim Sum restaurant";"59號 Wyndham St, Central";22.281313;114.154937;866
"Santorini Greek Restaurant";146;"school";"Greek restaurant";"The Elgin, 51 Elgin St, Central";22.281187;114.152563;867
"KamuKura Japanese Restaurant";74;"school";"Japanese restaurant";"Sai Wan, 西環堅尼地城士美非路45號聯德新樓地下E舖";22.281563;114.128063;868
"HKU Hill View Restaurant 港大山景餐廳";4;"school";"Restaurant";"The University Of Hong Kong Jockey Club Student Village II Lee Shau Kee Hall, 號, 109 Pok Fu Lam Rd, Pok Fu Lam";22.279938;114.130938;869
"HAKU";51;"school";"Restaurant";"Shop OT G04B, Ground Floor, Ocean Terminal, Habour City, Tsim Sha Tsui";22.295312;114.167813;870
"Mama San Restaurant & Bar";129;"school";"Restaurant";"46 Wyndham St, Central";22.280188;114.154937;871
"Tsui Wah Restaurant";741;"school";"Chinese restaurant";"德輔道中84-86號章記大廈地下及地庫(主要部份 Central, Central";22.284563;114.155563;872
"Caprice";205;"school";"Wine Bar";"8 Finance St, Central";22.286563;114.156562;873
"The Flying Pan";298;"school";"Breakfast restaurant";"9 Old Bailey St, Central";22.281688;114.153562;874
"Dragon State Kitchen Restaurant";215;"school";"Restaurant";"38 Bonham Strand, Sheung Wan";22.285813;114.151438;875
"Big Sur Beer & Barbecue";125;"school";"American restaurant";"Ground floor 22 Staunton Street, Central";22.281938;114.152688;876
"Yee Kee Restaurant";0;"school";"Chinese restaurant";"G/F, Sun Fat Building, 12S-12T Smithfield, Western District, Sai Wan";22.280437;114.129313;877
"Jollibee";313;"school";"Fast food restaurant";"Central, Connaught Rd Central, 13號11Shop z4, G/F, Eurotrade Centre, Central";22.282687;114.157563;878
"Spiga";104;"school";"Restaurant";"Lht Tower Podium, 3/F, Central";22.282063;114.156562;879
"Soul Food Thai";62;"school";"Thai restaurant";"26, 28 Elgin St, Central";22.281812;114.152563;880
"Blue Bar";37;"school";"Restaurant";"8 Finance St, Central";22.286437;114.157187;881
"Nadaman at Island Shangri-La, Hong Kong";83;"school";"Japanese restaurant";"Level 7, Pacific Place, Supreme Ct Rd, Central";22.277313;114.164437;882
"Lily & Bloom";265;"school";"American restaurant";"33 Wyndham St, Central";22.280437;114.155188;883
"Ho Choi Seafood Restaurant";344;"school";"Cantonese restaurant";"118 Connaught Rd W, Sai Ying Pun";22.288313;114.144438;884
"Assaggio Trattoria Italiana";110;"school";"Restaurant";"6/F Hong Kong Arts Centre, 2 Harbour Road Wanchai, Wan Chai";22.280188;114.170813;885
"Yan Toh Heen";183;"school";"Cantonese restaurant";"Yan Toh Heen, Lower Level, InterContinental Hong Kong, 18 Salisbury Road, Tsim Sha Tsui";22.293438;114.174062;886
"CIAK - In The Kitchen";194;"school";"Italian restaurant";"Central, Queen's Road Central, 15號Shop 327-333";22.280437;114.157937;887
"北京樓（中環）Peking Garden Restaurant (Central)";88;"school";"Chinese restaurant";"Alexandra House, 香港中環歷山大廈地庫首層B1Shop B1, Basement 1, Central";22.281563;114.158562;888
"Sabah Malaysian Cuisine";271;"school";"Malaysian restaurant";"98-108 Jaffe Rd, Wan Chai";22.278438;114.172187;889
"Restaurant Petrus at Island Shangri-La, Hong Kong";98;"school";"French restaurant";"Level 56, Pacific Place, Supreme Ct Rd, Central";22.277313;114.164437;890
"Tai Ping Koon Restaurant";203;"school";"Chinese restaurant";"60號 Stanley St, Central";22.282938;114.154937;891
"Man Ho Chinese Restaurant";31;"school";"Chinese restaurant";"Level 3, JW Marriott Hotel Pacific Place,, 88 Queensway, Admiralty";22.277437;114.166063;892
"Tsui Yuen";149;"school";"Restaurant";"-25, 23 Centre St, Sai Ying Pun";22.287187;114.142438;893
"Harvest Land Restaurant";47;"school";"Restaurant";"Sai Wan, Bonham Rd, 13-15號13-15 號";22.284438;114.142937;894
"Bubba Gump";379;"school";"Seafood restaurant";"The Peak, 100 Peak Rd, The Peak";22.271313;114.150062;895
"T'ang Court";103;"school";"Cantonese restaurant";"Tsim Sha Tsui, Peking Rd, 8號1/F and 2/F";22.296438;114.169688;896
"Sushi Saito";3;"school";"Sushi restaurant";"45th floor, Hong Kong, 8號 Finance St, Central";22.286563;114.156687;897
"Wish You Well Congee Restaurant";55;"school";"Chinese restaurant";"Sai Wan, 西環堅尼地城卑路乍街32號A地下";22.283063;114.130063;898
"豆苗居 - Grassroots Pantry";9;"school";"Restaurant";"108 Hollywood Rd, Sheung Wan";22.283813;114.150813;899
"The Peak Lookout";526;"school";"Continental restaurant";"121 Peak Rd, The Peak";22.271063;114.149437;900
"Dear Lilly";97;"school";"Restaurant";"Central, Finance St, 8號Podium Level 4 IFC Mall";22.285938;114.158188;901
"Bouchon Bistro Francais";110;"school";"French restaurant";"49 Elgin St, Central";22.281563;114.152437;902
"Lobster Bar and Grill at Island Shangri-La, Hong Kong";59;"school";"Restaurant";"Level 6, Pacific Place, Supreme Ct Rd, Central";22.277313;114.164437;903
"Portico";4;"school";"Restaurant";"Central, Queen's Road Central, 31號中環3/F, LHT Tower";22.282063;114.156562;904
"Pool Terrace";3;"school";"Restaurant";"8 Finance St, Central";22.285188;114.158813;905
"Spring Moon 嘉麟樓";125;"school";"Chinese restaurant";"1/F, The Peninsula Hong Kong, Salisbury Rd, Tsim Sha Tsui";22.295312;114.171438;906
"Bo Innovation";162;"school";"Fusion restaurant";"Wan Chai, Johnston Rd, 60號Shop 8, J Senses Entrance on Ship Street J Residence";22.276313;114.171062;907
"Dining Concepts";7;"school";"Restaurant";"Chinachem Hollywood Centre, 17/F, 1-13 Hollywood Rd, Central";22.282063;114.154438;908
"Tsui Hang Village";190;"school";"Cantonese restaurant";"16-18 Queen's Road Central, Central";22.280563;114.157312;909
"DiVino Patio";162;"school";"Restaurant";"Shop 11, 1/F, Causeway Centre, No. 28 Harbour Road, Wanchai, Wan Chai";22.280313;114.176437;910
"The Square";240;"school";"Mandarin restaurant";"Central, HK 香港島 中環 香港中環交易廣場平台4樓402號Shop 402, 4/F Exchange Square Podium";22.283938;114.158313;911
"Finewood Fastfood Restaurant";0;"school";"Fast food restaurant";"Sheung Wan, 上環蘇杭街102號地下";22.285188;114.150813;912
"Peking Garden Restaurant";180;"school";"Chinese restaurant";"Central, HK 香港島 香港中環歷山大廈地庫首層B1 Shop B1, Basement 1 Alexandra House";22.281563;114.158562;913
"Kanizen";43;"school";"Japanese restaurant";"3 Thomson Rd, Wan Chai";22.277188;114.170688;914
"Celestial Court Chinese Restaurant";51;"school";"Chinese restaurant";"Sheraton Hong Kong Hotel And Towers, 20 Nathan Rd, Tsim Sha Tsui";22.295187;114.172688;915
"The Grill Room";187;"school";"Restaurant";"2/F, The Humphreys, 6-6A Humphreys Avenue, Tsim Sha Tsui";22.298438;114.173313;916
"Su Hang Restaurant";17;"school";"Chinese restaurant";"2 Jervois St, Sheung Wan";22.285188;114.152813;917
"cafe TOO at Island Shangri-La, Hong Kong";96;"school";"Buffet restaurant";"Level 7, Pacific Place, Supreme Ct Rd, Central";22.276938;114.164313;918
"Fung Shing Restaurant";249;"school";"Chinese restaurant";"Seaview Commercial Building, 21-24 Connaught Rd W, Sheung Wan";22.287812;114.149188;919
"Sang Kee Restaurant";313;"school";"Seafood restaurant";"1至2楼, Hip Sang Building, 107～115 Hennessy Rd, Wan Chai";22.277688;114.172312;920
"Tosca";116;"school";"Italian restaurant";"Level 102, International Commerce Centre (ICC), 1 Austin Rd, West Kowloon";22.303313;114.160438;921
"Rech by Alain Ducasse";80;"school";"Seafood restaurant";"Lobby Level, InterContinental Hong Kong, 18 Salisbury Rd, Tsim Sha Tsui";22.293438;114.174062;922
"Hard Rock Cafe";886;"school";"Restaurant";"Central, LG/F LKF Tower55 D'Aguilar Street";22.280437;114.155188;923
"Shake Shack";275;"school";"Hamburger restaurant";"4018, IFC, 1 Harbour View St, Central";22.285562;114.158688;924
"Dynasty Restaurant - Wan Chai";138;"school";"Chinese restaurant";"1 Harbour Rd, Wan Chai";22.281563;114.173562;925
"Santorini Greek Cafe- Restaurant";0;"school";"Greek restaurant";"Lg/F 51 Elgin Street, Central";22.281187;114.152563;926
"Harbourside";162;"school";"Buffet restaurant";"Lower Level, InterContinental Hong Kong, 18 Salisbury Rd, Tsim Sha Tsui";22.293438;114.174062;927
"Café Gray Deluxe";227;"school";"Cafe";"Level 49 The Upper House Pacific Place, 88 Queensway, Admiralty";22.277688;114.166313;928
"kikusan";299;"school";"Japanese restaurant";"B13-15, Atrium, The Landmark, 11 Ice House St, Central";22.280938;114.158188;929
"Tango Argentinian Steak House";247;"school";"Steak house";"1/F, Carfield Commercial Building, 75-77 Wyndham St, Central";22.281812;114.154688;930
"Main St. Deli Restaurant";91;"school";"Western restaurant";"8 Peking Road, Tsim Sha Tsui";22.296438;114.169937;932
"AMMO";166;"school";"Restaurant";"Asia Society Hong Kong Center, 9 Justice Dr, Admiralty";22.276063;114.165313;933
"aqua";393;"school";"Italian restaurant";"One Peking, 29+30F, Peking Rd, Tsim Sha Tsui";22.296062;114.169812;934
"One Harbour Road at Grand Hyatt Hong Kong";123;"school";"Restaurant";"8th Floor, Grand Hyatt Hong Kong, 1 Harbour Road, Wan Chai";22.281438;114.172187;935
"Kam Fung Cafe";724;"school";"Hong Kong style fast food restaurant";"41 Spring Garden Ln, Wan Chai";22.275438;114.172563;936
"The Lounge & Bar";76;"school";"Cafe";"International Commerce Centre (ICC), 102/F, Ritz Carlton, 1, Austin Rd, West Kowloon";22.303313;114.160187;937
"Santorini Greek Restaurants WAN CHAI";75;"school";"Greek restaurant";"5th Floor, QRE Plaza, Queen's Rd E, Wan Chai";22.274938;114.172187;939
"Inakaya";59;"school";"Japanese restaurant";"1 Austin Rd W, West Kowloon";22.303437;114.159938;940
"Cafe on the Park";125;"school";"Restaurant";"2/F, Hotel Wing, The Royal Pacific Hotel & Towers, China Hong Kong City, 33 Canton Rd, Tsim Sha Tsui";22.299938;114.167938;941
"Bostonian Seafood and Grill Restaurant";110;"school";"Western restaurant";"8 Peking Rd, Tsim Sha Tsui";22.296438;114.169688;942
"Nadaman at Kowloon Shangri-La なだ万";81;"school";"Japanese restaurant";"64 Mody Rd, Tsim Sha Tsui East";22.297063;114.176938;943
"Brass Spoon";103;"school";"Vietnamese restaurant";"Shop B G/F 1-, 3 Moon St, Wan Chai";22.276438;114.168438;944
"Guo Fu Lou";15;"school";"Chinese restaurant";"Central, Cotton Tree Dr, 22號The Pavilion, UG Level, The Murray, Hong Kong, a Niccolo Hotel";22.278063;114.160063;945
"The Food Gallery Restaurant";69;"school";"Restaurant";"8 Peking Road, Tsim Sha Tsui";22.296438;114.169688;946
"restaurant Akrame";65;"school";"French restaurant";"9B Ship St, Wan Chai";22.276188;114.170813;947
"Harlan's";87;"school";"Restaurant";"100 Nathan Rd, Tsim Sha Tsui";22.299812;114.172312;949
"Outback Steakhouse";236;"school";"Restaurant";"Grand Hyatt, 8-12 Fenwick St, Wan Chai";22.278063;114.170437;950
"Lei Garden Restaurant";288;"school";"Restaurant";"121號 Sai Yee St, Mong Kok";22.320313;114.171438;951
"Fairwood";69;"school";"Hong Kong style fast food restaurant";"1 Austin Rd W, West Kowloon";22.303562;114.163063;952
"Seventh Son Restaurant";42;"school";"Chinese restaurant";"灣仔駱克道57號華美酒店3樓 Wharney Guang Dong Hotel Hong Kong 3th Floor, 57-73 Lockhart Rd, Wan Chai";22.278313;114.170938;953
"Tiffany Restaurant";903;"school";"Western restaurant";"148 Prince Edward Rd W, Prince Edward";22.324438;114.169812;954
"Waterside Terrace at Island Shangri-La, Hong Kong";9;"school";"Thai restaurant";"Level 8, Pacific Place, Supreme Ct Rd, Central";22.277188;114.164313;955
"Peking Garden";434;"school";"Mandarin restaurant";"Tsim Sha Tsui, HK 九龍 尖沙咀 尖沙咀星光行3樓 3/F., Star House";22.294688;114.169063;956
"The Butchers Club Burger";203;"school";"Hamburger restaurant";"Rialto Building, 2 Landale St, Wan Chai";22.276938;114.169312;957
"Popinjays";13;"school";"Restaurant";"22 Cotton Tree Dr, Central";22.278063;114.160063;958
"PizzaExpress Lee Tung";32;"school";"Restaurant";"Shop no. G31, G/F, Lee Tung Avenue, 200 Queen's Rd E, Wan Chai";22.275938;114.172563;959
"FINDS";91;"school";"Scandinavian restaurant";"The Luxe Manor, 39 Kimberley Rd, Tsim Sha Tsui";22.300938;114.173813;961
"The Lounge";46;"school";"Lounge";"8 Finance St, Central";22.286688;114.156562;962
"Surya Restaurant";68;"school";"Indian restaurant";"6th floor, 10 Prat, No 10 Prat Ave, Tsim Sha Tsui";22.298688;114.174438;963
"The Tai Pan";4;"school";"Restaurant";"22 Cotton Tree Dr, Central";22.278063;114.160063;965
"Spice Restaurant & Bar";97;"school";"Indian restaurant";"2nd Floor, 1 Knutsford Terrace, Tsim Sha Tsui";22.301187;114.173188;966
"Pepino Italian Restaurant";80;"school";"Italian restaurant";"238 Jaffe Rd, Wan Chai";22.278812;114.176437;967
"Luk Yu Tea House";646;"school";"Dim Sum restaurant";"24-26 Stanley St, Central";22.282188;114.155563;968
"Maison ES";93;"school";"Modern French restaurant";"No.1A Star Street (entrance on Electric Street), Admiralty";22.275938;114.168188;969
"Ming Court";182;"school";"Restaurant";"555 Shanghai St, Mong Kok";22.318312;114.168188;970
"Tamarind, Pan-asian Restaurant & Bar";111;"school";"Indian restaurant";"Wan Chai, Harbour Rd, 30號, Sun Hung Kai Centre";22.280437;114.176813;971
"Arirang Restaurant";148;"school";"Korean restaurant";"Wan Chai, 香港灣仔軒尼詩道314-324號 W Square 3樓";22.278187;114.178312;972
"Grappa's Kimberley";2;"school";"Pizza restaurant";"Shop G41 Miramar Shopping Centre, 132 Nathan Road, 1 Kimberley Road,, Tsim Sha Tsui, Admiralty";22.277313;114.165188;973
"Pure Veggie House";58;"school";"Vegan restaurant";"Mid-level, 半山花園道51號科達中心3樓";22.276438;114.156188;974
"Angelini at Kowloon Shangri-La";103;"school";"Italian restaurant";"64 Mody Rd, Tsim Sha Tsui";22.296812;114.176938;975
"Thai Farmer Restaurant";83;"school";"Thai restaurant";"Wanchai Central Building, 89 Lockhart Rd, Wan Chai";22.277938;114.172063;976
"Spasso";170;"school";"Italian restaurant";"Empire Centre, 68 Mody Rd, Tsim Sha Tsui East";22.298063;114.178563;977
"Istanbul Express Turkuaz Turkish Restaurant";2;"school";"Turkish restaurant";"New Mandarin Plaza, Shop 115-120, 1/F, Hong Kong";22.298813;114.172187;978
"Mirage Bar & Restaurant";48;"school";"Restaurant";"Wan Chai, Harbour Rd, 1號1/F, Renaissance Harbour View Hotel";22.281438;114.173938;979
"Trader's";7;"school";"Restaurant";"1 Expo Dr, Wan Chai";22.284062;114.172812;981
"Theo Mistral by Theo Randall";55;"school";"Italian restaurant";"70 Mody Rd, Tsim Sha Tsui East";22.299313;114.179313;982
"Hoi King Heen 海景軒";117;"school";"Chinese restaurant";"Tsim Sha Tsui East, Mody Rd, 70號B2, InterContinental Grand Stanford Hotel";22.299188;114.179313;984
"Nahm, Vietnamese & Thai";129;"school";"Vietnamese restaurant";"1 Austin Rd W, West Kowloon";22.305438;114.161562;987
"Viceroy Restaurant and Bar";1;"school";"Restaurant";"30 Harbour Rd, Wan Chai";22.280688;114.176813;988
"Promenade Restaurant";88;"school";"Restaurant";"Hung Hom, Metropolis Dr, 7號, Harbour Plaza Metropolis, G/F";22.301563;114.183313;989
"SKYE";205;"school";"Restaurant";"Causeway Bay, Gloucester Rd, 310號27樓";22.281438;114.186438;990
"Mercedes me Store Hong Kong";99;"school";"Event Venue";"Shop 38 & 40, G/F, 48 Queen's Road Central, Central";22.281938;114.156188;991
"Harbour Restaurant";50;"school";"Buffet restaurant";"The Harbourview, 4 Harbour Rd, Wan Chai";22.280188;114.171062;992
"New Shanghai";28;"school";"Shanghainese restaurant";"Wan Chai, 灣仔港灣道1號香港會議展覽中心1樓";22.280813;114.173188;993
"Alto 88";42;"school";"Italian restaurant";"31/F, 88 Yee Wo Street, Causeway Bay";22.279188;114.186812;994
"Kui Kee Seafood Restaurant";3;"school";"Seafood restaurant";"16號 Bowrington Rd, Wan Chai";22.278063;114.180687;995
"La Taverna Restaurant Italian";87;"school";"Italian restaurant";"36-38 Ashley Rd, Tsim Sha Tsui";22.297688;114.170562;996
"Le 188° Restaurant & Lounge";98;"school";"Restaurant";"北角油街23號港島海逸君綽酒店41樓";22.288938;114.191813;999
"BLT Steak";262;"school";"Steak house";"Ocean Terminal Main Concourse, Tsim Sha Tsui";22.295063;114.167938;1000
"Artemis & Apollo";15;"school";"Greek restaurant";"GF 9&11, Moon St, Wan Chai";22.276313;114.168563;1001
"The Red Pepper Restaurant";75;"school";"Restaurant";"7 Lan Fong Rd, Causeway Bay";22.278688;114.184188;1002
"粵 YUÈ at City Garden Hotel";116;"school";"Cantonese restaurant";"North Point, City Garden Rd, 9號城市花園酒店1樓";22.290313;114.194188;1003
"artichoke [ canteen ]";12;"school";"Health food restaurant";"Ap Lei Chau, Lee Hing St, 10號, Harbour Industrial Centre, 311";22.238062;114.153438;1004
"Jumbo Floating Restaurant";17;"school";"Chinese restaurant";"Sham Wan";22.243563;114.161813;1005
